url,domain,pais,tld,dominio
caso128476124mail.brou31287946.repl.co,caso128476124mail.brou31287946.repl.co,Colombia,,caso128476124mail.brou31287946.repl.co
diveco.iso.com.gt/guatebnnrruralsrvice/index.html,diveco.iso.com.gt,Guatemala,,diveco.iso.com.gt
kfrnrz.268681034.tpttir.difarmafarmaceutica.com.br/?em=3mail@b.c,kfrnrz.268681034.tpttir.difarmafarmaceutica.com.br,Brasil,,kfrnrz.268681034.tpttir.difarmafarmaceutica.com.br
752018.co/egame,752018.co,Colombia,,752018.co
tw-fb-security.pages.art.br,tw-fb-security.pages.art.br,Brasil,,tw-fb-security.pages.art.br
equaldisgustingbundledsoftware.miguelalvarez21.repl.co,equaldisgustingbundledsoftware.miguelalvarez21.repl.co,Colombia,,equaldisgustingbundledsoftware.miguelalvarez21.repl.co
chgkhgjg.easy.co,chgkhgjg.easy.co,Colombia,,chgkhgjg.easy.co
estofadoscamboriu.com.br/wp-includes/blocks/ar,estofadoscamboriu.com.br,Brasil,,estofadoscamboriu.com.br
informacionesdeusuariomanualimportanteverificacion.infoebisauser.repl.co,informacionesdeusuariomanualimportanteverificacion.infoebisauser.repl.co,Colombia,,informacionesdeusuariomanualimportanteverificacion.infoebisauser.repl.co
polocervejeirormc.com.br/wp-admin/ent.com_2/c0i5d/index.html,polocervejeirormc.com.br,Brasil,,polocervejeirormc.com.br
hokamexicositio.com.mx/,hokamexicositio.com.mx,México,,hokamexicositio.com.mx
spring-rain-5544.on.fleek.co,spring-rain-5544.on.fleek.co,Colombia,,spring-rain-5544.on.fleek.co
gygfinancial.pe/galicia,gygfinancial.pe,Perú,,gygfinancial.pe
davilago.com.br/vic/Amala_ewedu.html,davilago.com.br,Brasil,,davilago.com.br
alex.hernandez.ultramedicinadiagnostica.com.br/?=redacted@redacted.invalid,alex.hernandez.ultramedicinadiagnostica.com.br,Brasil,,alex.hernandez.ultramedicinadiagnostica.com.br
portaluni.unach.edu.pe/templates/lt_corporation/css/presets/kw/kw/kw/kw/kw/kw,portaluni.unach.edu.pe,Perú,,portaluni.unach.edu.pe
studiorobertamendonca.com.br/cimdheh,studiorobertamendonca.com.br,Brasil,,studiorobertamendonca.com.br
verifyprocess787-loggidd8956902.rstoreyouraccou.repl.co,verifyprocess787-loggidd8956902.rstoreyouraccou.repl.co,Colombia,,verifyprocess787-loggidd8956902.rstoreyouraccou.repl.co
ftaviation.com.co/gen/geo.htm,ftaviation.com.co,Colombia,,ftaviation.com.co
kiemprego.com.br/app,kiemprego.com.br,Brasil,,kiemprego.com.br
creditpersonalesvirtual--1com7390.repl.co,creditpersonalesvirtual--1com7390.repl.co,Colombia,,creditpersonalesvirtual--1com7390.repl.co
aprendamosingles.com.py/sdfghjdfgh/iccu.com_SELF,aprendamosingles.com.py,Paraguay,,aprendamosingles.com.py
am130.1.com.ar,am130.1.com.ar,Argentina,,am130.1.com.ar
scotiabankcolpatria.colpatriaas.repl.co,scotiabankcolpatria.colpatriaas.repl.co,Colombia,,scotiabankcolpatria.colpatriaas.repl.co
mobilifarma.com.ar/32TvreRgtrInbdew23,mobilifarma.com.ar,Argentina,,mobilifarma.com.ar
marketmoda.com.br/link.html,marketmoda.com.br,Brasil,,marketmoda.com.br
10453544456456456456777--0987987ssa.repl.co/01loading.php,10453544456456456456777--0987987ssa.repl.co,Colombia,,10453544456456456456777--0987987ssa.repl.co
registroheca.com.ar/TRIAGE/js/libx/pay-it/,registroheca.com.ar,Argentina,,registroheca.com.ar
dajzuj.523054878.jyhseg.difarmafarmaceutica.com.br/?em=3mail@b.c,dajzuj.523054878.jyhseg.difarmafarmaceutica.com.br,Brasil,,dajzuj.523054878.jyhseg.difarmafarmaceutica.com.br
paypal.aidan1234567898.repl.co,paypal.aidan1234567898.repl.co,Colombia,,paypal.aidan1234567898.repl.co
billupdate.co/banks/online.citi.eu,billupdate.co,Colombia,,billupdate.co
bancolombia-webs.webcindario.com,bancolombia-webs.webcindario.com,Colombia,,bancolombia-webs.webcindario.com
egaliciawebsdn.seguridatok.repl.co,egaliciawebsdn.seguridatok.repl.co,Colombia,,egaliciawebsdn.seguridatok.repl.co
fbcom-da2w5c3v.callboard.co/connect.html?timelimit=9d5feb4ff2837d845b0bc52c06acd79b,fbcom-da2w5c3v.callboard.co,Colombia,,fbcom-da2w5c3v.callboard.co
raulgatica.cl/newbtbilling/secure.business.bt,raulgatica.cl,Chile,,raulgatica.cl
charvatcane.co//user/Iive/login.php,charvatcane.co,Colombia,,charvatcane.co
main201-user.pages.med.br,main201-user.pages.med.br,Brasil,,main201-user.pages.med.br
684ed3dd-62da-43b7-bc06-800afa1d0bdf.id.repl.co,684ed3dd-62da-43b7-bc06-800afa1d0bdf.id.repl.co,Colombia,,684ed3dd-62da-43b7-bc06-800afa1d0bdf.id.repl.co
versospecialty.co/Ktcfreeenergyzeromissiondoc/updation/index.html,versospecialty.co,Colombia,,versospecialty.co
sistemadetitulacion.edec.mx/public/bc,sistemadetitulacion.edec.mx,México,,sistemadetitulacion.edec.mx
avisos-bradesco.ga/index,avisos-bradesco.ga,Brasil,,avisos-bradesco.ga
contentbcitkxey5a.tmaipo.cl/profile.html?countUser=9414f7dcb6be5049045d8f34616c97bb,contentbcitkxey5a.tmaipo.cl,Chile,,contentbcitkxey5a.tmaipo.cl
novelopenbackups.webm.repl.co,novelopenbackups.webm.repl.co,Colombia,,novelopenbackups.webm.repl.co
mundotravel.com.ec/restore-access,mundotravel.com.ec,Ecuador,,mundotravel.com.ec
shunasebsu7n.pages.imb.br,shunasebsu7n.pages.imb.br,Brasil,,shunasebsu7n.pages.imb.br
digitalgrowthoficial.com.br/wp-admin/15/aeon-challenge/ea0f0a2268abefd27958a11cf290b4b3,digitalgrowthoficial.com.br,Brasil,,digitalgrowthoficial.com.br
verts.proposal.repl.co/yonk.html,verts.proposal.repl.co,Colombia,,verts.proposal.repl.co
bradesco.ajudaparaempresas.com,bradesco.ajudaparaempresas.com,Brasil,,bradesco.ajudaparaempresas.com
colinadocedro.com.br/bm/public_html/webmail/webmail/index.php,colinadocedro.com.br,Brasil,,colinadocedro.com.br
vyon8v2ikvdyr3.we9ixzz.co/index/usps/index.html,vyon8v2ikvdyr3.we9ixzz.co,Colombia,,vyon8v2ikvdyr3.we9ixzz.co
popfoodpizza.com.br/vox/pdf/index.php,popfoodpizza.com.br,Brasil,,popfoodpizza.com.br
18stupefacentevideo2022.pagedemo.co,18stupefacentevideo2022.pagedemo.co,Colombia,,18stupefacentevideo2022.pagedemo.co
autopecasparavans.net.br/merchantcenter.intuit,autopecasparavans.net.br,Brasil,,autopecasparavans.net.br
revivacredito.com.br/complete.php,revivacredito.com.br,Brasil,,revivacredito.com.br
amandacullen.co/dog,amandacullen.co,Colombia,,amandacullen.co
sidsid.co/general/900/index.php,sidsid.co,Colombia,,sidsid.co
capicuaturismo.com.ar/beagentina/ge/home/nkl-log.php,capicuaturismo.com.ar,Argentina,,capicuaturismo.com.ar
l2o80jh9tglg.we9ixzz.co/index/usps/index.html,l2o80jh9tglg.we9ixzz.co,Colombia,,l2o80jh9tglg.we9ixzz.co
insetti.com.mx/w9/main.html?accessToFile=validating&fileAccess=66961&encryptedCookie=0b45c8522b958bba66a2cd0c525c0b74&u=a3145a22666bf3e3012d4907085356e7&connecting=120e990e8a716e867bd1fb659515489c&phaseAccess=949078593f60d0bba82473de451d30be&p=24d6a9e74952951d73a4457d55223ecd,insetti.com.mx,México,,insetti.com.mx
ov8ywxxypusclnt7eri1xyesck.we9ixzz.co,ov8ywxxypusclnt7eri1xyesck.we9ixzz.co,Colombia,,ov8ywxxypusclnt7eri1xyesck.we9ixzz.co
canalle.com.br/wells,canalle.com.br,Brasil,,canalle.com.br
edkra.com.mx/zultoskity/thacarptera/liteshity/wedsdes/dealitrekil.htm?id=shehan.jayawardena@bupa.com,edkra.com.mx,México,,edkra.com.mx
z88902.alphainvestment.co/alert/win,z88902.alphainvestment.co,Colombia,,z88902.alphainvestment.co
facilnettelecom.com.br/wp-includes/js/us/2b323d6eb28422cef49b266557dd31ad/scmcr.php?&sessionid=NLIPecnhhw6qHj7Yna4JXgvoPm2vRfwF0fufsSwJoDa5Wh3kr83opzNeWQJN5gt6vXlXPSHewRkt9oNB&ue,facilnettelecom.com.br,Brasil,,facilnettelecom.com.br
facebook-08188943.workpoint.pe/profile.html?countUser=3686770f479927fccc02db5ba71cc64f,facebook-08188943.workpoint.pe,Perú,,facebook-08188943.workpoint.pe
bancolombia.asistenciabanco.repl.co,bancolombia.asistenciabanco.repl.co,Colombia,,bancolombia.asistenciabanco.repl.co
hddivisorias.com.br/css/linkedin.com/linkedin.com/SignIn,hddivisorias.com.br,Brasil,,hddivisorias.com.br
dcu-online.org.fullsillas.cl/online,dcu-online.org.fullsillas.cl,Chile,,dcu-online.org.fullsillas.cl
substantialtastynanotechnology.asmfgalicia.repl.co,substantialtastynanotechnology.asmfgalicia.repl.co,Colombia,,substantialtastynanotechnology.asmfgalicia.repl.co
aguatirada.com.br/checking/bankofamerica/bankofamerica,aguatirada.com.br,Brasil,,aguatirada.com.br
protechoquebrasil.com.br/words/office-new-RD85-modify-footer,protechoquebrasil.com.br,Brasil,,protechoquebrasil.com.br
facebook-20316572.workpoint.pe/profile.html?countUser=1d4ec815d4f005b9d458dfd2351d4acf,facebook-20316572.workpoint.pe,Perú,,facebook-20316572.workpoint.pe
thelatestnews.findmobilesuica.co,thelatestnews.findmobilesuica.co,Colombia,,thelatestnews.findmobilesuica.co
r.issu.edu.do/l?l=136657Yp&sdata=uXd4x/+C20Lxnw59xoskN4tzL,r.issu.edu.do,Rep. Dominicana,,r.issu.edu.do
gkfhkkkkhfgcg.easy.co,gkfhkkkkhfgcg.easy.co,Colombia,,gkfhkkkkhfgcg.easy.co
paho.org.nnhf3d.colegiogilgalosorno.cl/?YmxhbmNvbmVzQHBhaG8ub3Jn,paho.org.nnhf3d.colegiogilgalosorno.cl,Chile,,paho.org.nnhf3d.colegiogilgalosorno.cl
pagamentoseguro.co//checkout/42820989223097202214091651587489019412665&amp;q=1,pagamentoseguro.co,Colombia,,pagamentoseguro.co
o2sales.co,o2sales.co,Colombia,,o2sales.co
count.mail.163.com.preview.nandostore.com.br/ctvs/?email=nobody@mycraftmail.com,count.mail.163.com.preview.nandostore.com.br,Brasil,,count.mail.163.com.preview.nandostore.com.br
ganharseguidoresnoinstagramgratis.redecanal.com.br,ganharseguidoresnoinstagramgratis.redecanal.com.br,Brasil,,ganharseguidoresnoinstagramgratis.redecanal.com.br
padelnuestro.com.mx/wemalwed/formidabel/wenkudisilo/manuzinosjy/referenxce/XyZlOsXpKx.htm?id=dean.dawson@bruker.com,padelnuestro.com.mx,México,,padelnuestro.com.mx
elfutrono.cl/wetransfer/we/error.php,elfutrono.cl,Chile,,elfutrono.cl
580655723975080.litoralsulpremium.com.br/?063617329248036=bWVsaXNzYS5zYWxvcGVrQHRpZXJvbmVyZWxvLmNvbQ==,580655723975080.litoralsulpremium.com.br,Brasil,,580655723975080.litoralsulpremium.com.br
pichincha-evitar.webcindario.com,pichincha-evitar.webcindario.com,Ecuador,,pichincha-evitar.webcindario.com
llamat.com.mx/vsvsfwat/index.html#test@test.com,llamat.com.mx,México,,llamat.com.mx
